student_id,age_at_enrollment,gender,marital_status,scholarship_holder,debtor,tuition_fees_up_to_date,curricular_units_sem1_enrolled,curricular_units_sem1_approved,curricular_units_sem2_enrolled,curricular_units_sem2_approved,gpa_sem1,gpa_sem2,family_income_inr,attendance_pct,failed_courses,dropout
STU05538,27.0,Male,Single,0.0,0.0,1.0,9.0,8.0,0.0,0.0,12.98,11.64,157545.0,47.79,,1.0
STU05539,22.0,Male,Single,1.0,0.0,1.0,8.0,6.0,8.0,7.0,10.6,16.7,575620.0,39.63,2.0,0.0
STU05540,18.0,Male,Single,-2.6821451202770943,0.0,1.0,8.0,6.0,5.0,5.0,12.17,12.87,103411.0,82.26,0.0,0.0
STU05541,28.0,Female,Married,1.0,1.0,1.0,,0.0,5.0,5.0,15.31,15.43,518232.0,78.12,4.0,1.0
STU05542,25.0,Male,Single,0.0,0.0,1.0,1.0,0.0,2.0,0.0,4.9,7.92,50000.0,70.42,3.0,0.0
STU05543,21.0,Female,Single,1.0,0.0,1.0,3.0,0.0,9.0,8.0,12.99,6.86,144823.0,59.02,0.0,0.0
STU05544,33.0,Male,Married,1.0,1.0,1.0,1.0,,9.0,6.0,9.49,9.26,346215.0,93.7,5.0,1.0
STU05545,28.0,Female,Single,0.0,3.406109648899913,1.0,8.0,6.0,5.0,3.0,13.54,7.89,520655.0,48.33,2.0,1.0
STU05546,33.0,Male,Married,0.0,0.0,1.0,6.0,4.0,1.0,0.0,19.72,12.59,578857.0,96.37,0.0,-2.1906718528990288
STU05547,26.0,Female,Single,0.0,0.0,1.0,9.0,9.0,4.0,2.0,13.66,15.8,172620.0,66.44,1.0,0.0
STU05548,21.0,Male,Married,0.0,0.0,1.0,3.0,1.0,3.0,2.0,,15.85,78346.0,72.23,2.0,0.0
STU05549,25.0,Female,Single,0.0,,1.0,4.0,3.0,7.0,5.0,5.52,7.71,50000.0,80.05,4.0,0.0
STU05550,33.0,Male,Single,1.0,0.0,1.0,8.0,6.0,9.0,8.0,16.87,11.93,558085.0,98.03,5.0,0.0
STU05551,30.0,Female,Single,0.0,0.0,1.0,9.0,8.0,1.0,0.0,11.0,18.39,101349.0,85.48,0.0,0.0
STU05552,24.0,Male,Married,0.0,0.0,1.0,2.0,0.0,3.0,1.0,15.47,5.42,814065.0,61.63,1.0,0.0
STU05553,34.0,Female,Divorced,0.0,0.0,,3.0,3.0,0.0,0.0,14.96,8.88,382272.0,95.77,0.0,0.0
STU05554,34.0,Female,Single,1.0,0.0,1.0,1.0,0.0,5.0,5.0,8.49,8.21,998885.0,92.39,4.0,0.0
STU05555,26.0,Female,Single,0.0,0.0,1.0,8.0,5.0,0.0,0.0,9.65,9.86,62874.0,67.7,3.0,1.0
STU05556,25.0,Female,Single,,0.0,1.0,4.0,3.0,6.0,-14.662655273775277,12.14,7.28,68249.0,86.48,5.0,0.0
STU05557,26.0,Female,Divorced,1.0,0.0,1.0,2.0,1.0,6.0,4.0,1.07,9.71,625600.0,72.76,2.0,0.0
STU05558,19.0,Female,Single,1.0,0.0,1.0,5.0,5.0,1.0,1.0,39.3695253349742,14.61,190211.0,89.91,0.0,0.0
STU05559,28.0,Female,Married,,0.0,,2.0,1.0,4.0,3.0,14.69,14.8,253703.0,70.22,13.231912587842587,1.0
STU05560,27.0,Female,Married,1.0,0.0,1.0,6.0,3.0,4.0,2.0,12.57,,571062.0,50.3,5.0,0.0
STU05561,28.0,Female,Widowed,0.0,0.0,1.0,6.0,6.0,4.0,3.0,6.94,,334585.0,63.33,2.0,0.0
STU05562,31.0,Female,Single,0.0,1.0,1.0,7.0,4.0,5.0,4.0,20.0,,50000.0,82.58,3.0,1.0
STU05563,24.0,Male,Married,1.0,0.0,1.0,1.0,0.0,5.0,,10.09,8.57,142314.0,58.79,3.0,0.0
STU05564,20.0,Male,Single,0.0,0.0,1.0,1.0,1.0,0.0,0.0,13.42,17.8,170354.0,78.36,2.0,0.0
STU05565,23.0,Female,Married,1.0,0.0,1.0,8.0,8.0,3.0,1.0,17.69,15.05,263864.0,53.29,-4.7822937179504725,0.0
STU05566,18.0,Male,Married,3.326528208256594,0.0,1.0,0.0,0.0,5.0,4.0,11.61,10.17,316301.0,76.17,1.0,0.0
STU05567,28.0,Male,Single,1.0,0.0,1.0,5.0,4.0,9.0,22.571678283148977,-4.023492262005526,11.96,95121.0,60.43,4.0,0.0
STU05568,27.0,Male,Married,0.0,0.0,1.0,3.0,1.0,2.0,0.0,7.83,9.75,70455.0,99.46,3.0,1.0
STU05569,20.0,Male,Married,1.0,0.0,1.0,9.0,8.0,7.0,6.0,7.04,15.88,156349.0,100.0,2.0,0.0
STU05570,24.0,Male,Single,1.0,1.0,0.0,1.0,0.0,6.0,4.0,13.32,9.59,264931.0,71.91,-9.717297520675146,1.0
STU05571,29.0,Male,Divorced,0.0,1.0,0.0,7.0,4.0,9.0,6.0,13.13,20.0,201865.0,63.57,3.0,1.0
STU05572,30.0,Male,Single,0.0,0.0,1.0,1.0,0.0,9.0,6.0,16.8,18.38,92777.0,59.99,1.0,0.0
STU05573,24.0,Male,Married,0.0,,1.0,3.0,0.0,7.0,4.0,7.59,,216325.0,75.5,4.0,0.0
STU05574,29.0,Female,Single,1.0,0.0,0.0,0.0,0.0,3.0,1.0,16.64,9.27,196839.0,,4.0,0.0
STU05575,28.0,Female,Single,0.0,0.0,1.0,8.0,7.0,1.0,0.0,11.04,12.37,181672.0,98.99,3.0,1.0
STU05576,31.0,Female,Single,1.0,0.0,1.0,6.0,3.0,1.0,0.0,8.84,13.13,367351.0,92.35,5.0,0.0
STU05577,27.0,Male,Single,0.0,0.0,0.0,7.0,5.0,9.0,8.0,9.66,9.74,372788.0,57.17,2.0,1.0
STU05578,26.0,Female,Single,0.0,1.0,0.0,9.0,7.0,6.0,-16.427561108275647,15.86,7.8,86276.0,75.32,5.0,1.0
STU05579,29.0,Male,Single,0.0,,0.0,3.0,-16.731373364330622,1.0,0.0,9.13,10.49,,81.33,5.0,1.0
STU05580,32.0,Male,Married,0.0,0.0,1.0,8.0,5.0,5.0,3.0,12.05,10.08,246672.0,100.0,3.0,1.0
STU05581,17.0,Male,Single,0.0,0.0,1.0,6.0,4.0,4.0,3.0,3.4,10.19,181265.0,82.57,1.0,0.0
STU05582,23.0,Male,Married,1.0,0.0,1.0,4.0,1.0,5.0,5.0,8.68,15.89,430366.0,,2.0,0.0
STU05583,21.0,Female,Single,1.0,0.0,1.0,4.0,1.0,2.0,2.0,10.56,14.23,58049.0,100.0,1.0,0.0
STU05584,58.659570050779045,Female,Single,,,1.0,2.0,0.0,4.0,1.0,19.94,11.58,2376168.9538914994,46.35,5.0,1.0
STU05585,26.0,Female,Single,0.0,0.0,0.0,2.0,0.0,-14.724488319246877,4.0,15.45,12.32,173933.0,60.3,3.0,1.0
STU05586,31.0,Female,Single,3.006749029075059,0.0,-1.9314288979980856,7.0,,4.0,1.0,15.51,11.15,215102.0,84.98,3.0,1.0
STU05587,18.0,Male,Married,0.0,0.0,1.0,3.0,2.0,2.0,0.0,9.99,18.71,50000.0,55.21,2.0,0.0
STU05588,25.0,Female,Single,0.0,1.0,1.0,2.0,1.0,2.0,0.0,13.42,11.46,187677.0,38.85,0.0,0.0
STU05589,29.0,Male,Widowed,1.0,0.0,1.0,8.0,5.0,3.0,1.0,13.37,18.93,194084.0,66.17,4.0,-1.925903041206748
STU05590,28.0,Male,Married,1.0,1.0,1.0,8.0,6.0,7.0,4.0,18.8,20.0,293219.0,67.85,0.0,0.0
STU05591,21.0,Female,Single,0.0,0.0,1.0,2.0,1.0,1.0,0.0,8.5,8.51,86338.0,44.27,5.0,0.0
STU05592,18.0,Female,Single,0.0,0.0,1.0,2.0,0.0,2.0,0.0,7.41,18.73,420141.0,69.23,2.0,0.0
STU05593,31.0,Female,Single,1.0,0.0,1.0,3.0,2.0,0.0,0.0,17.43,8.75,50000.0,56.55,3.0,-2.900756173589163
STU05594,30.0,Male,Single,3.931163203136574,0.0,,4.0,3.0,7.0,6.0,11.92,11.28,50000.0,61.79,2.0,0.0
STU05595,29.0,Female,Single,0.0,0.0,1.0,0.0,0.0,7.0,5.0,3.44,16.59,162466.0,70.87,4.0,-2.151464825453859
STU05596,33.0,Female,Married,0.0,0.0,1.0,9.0,7.0,4.0,4.0,16.98,14.74,98985.0,,5.0,1.0
STU05597,20.0,Male,Single,0.0,1.0,1.0,6.0,6.0,6.0,4.0,18.46,7.62,336119.0,98.07,4.0,1.0
STU05598,31.0,Male,Divorced,1.0,0.0,1.0,6.0,4.0,4.0,2.0,15.98,9.6,872687.0,94.81,2.0,0.0
STU05599,33.0,Female,Single,0.0,0.0,1.0,2.0,1.0,1.0,0.0,17.1,8.53,65043.0,67.16,4.0,0.0
STU05600,18.0,Female,Married,0.0,1.0,1.0,4.0,3.0,7.0,5.0,14.45,12.94,318291.0,42.72,4.0,1.0
STU05601,19.0,Male,Single,,0.0,0.0,0.0,0.0,1.0,0.0,9.15,17.11,56293.0,54.6,3.0,1.0
STU05602,28.0,Female,Single,0.0,0.0,1.0,9.0,,9.0,8.0,13.21,10.06,431049.0,60.56,0.0,0.0
STU05603,29.0,Female,Married,1.0,0.0,1.0,3.0,3.0,1.0,0.0,13.25,14.41,87085.0,65.16,1.0,0.0
STU05604,28.0,Female,Married,1.0,0.0,0.0,7.0,6.0,3.0,1.0,14.86,7.56,111280.0,30.79,4.0,1.0
STU05605,22.0,Male,Married,1.0,0.0,0.0,8.0,8.0,7.0,7.0,20.0,17.21,224719.0,99.22,4.0,1.0
STU05606,29.0,Female,Married,1.0,0.0,1.0,7.0,7.0,5.0,2.0,12.35,1.93,79803.0,95.03,4.0,0.0
STU05607,21.0,Male,Single,0.0,1.0,1.0,16.15876014998614,5.0,5.0,5.0,14.13,10.79,174874.0,82.71,2.0,1.0
STU05608,34.0,Female,Single,0.0,0.0,1.0,4.0,2.0,5.0,3.0,37.129637247350814,7.49,249222.0,100.0,2.0,0.0
STU05609,19.0,Female,Single,0.0,0.0,1.0,3.0,,1.0,0.0,11.86,12.9,126403.0,95.55,1.0,0.0
STU05610,-7.605878984016442,Male,Single,1.0,0.0,0.0,6.0,3.0,2.0,,10.19,10.44,64486.0,57.12,4.0,0.0
STU05611,30.0,Male,Single,0.0,0.0,1.0,9.0,8.0,3.0,0.0,18.63,15.4,362204.0,-4.768282588607349,-8.196141307929963,0.0
STU05612,28.0,Male,Single,0.0,0.0,1.0,2.0,2.0,6.0,3.0,15.74,20.0,138239.0,67.48,5.0,0.0
STU05613,51.52901581058627,Female,Divorced,0.0,0.0,1.0,2.0,0.0,9.0,7.0,9.18,15.61,845839.0,96.73,4.0,0.0
STU05614,31.0,Male,Divorced,0.0,0.0,0.0,6.0,5.0,5.0,4.0,7.42,9.31,1056549.0,56.6,2.0,1.0
STU05615,17.0,Female,Single,1.0,0.0,1.0,3.0,1.0,6.0,5.0,13.63,8.3,516614.0,68.83,0.0,0.0
STU05616,20.0,Male,Married,0.0,0.0,3.5502701237789016,4.0,3.0,4.0,2.0,10.6,1.93,334391.0,66.46,2.0,0.0
STU05617,26.0,Male,Married,1.0,0.0,1.0,3.0,1.0,3.0,3.0,10.37,20.0,209094.0,73.3,2.0,0.0
STU05618,26.0,Female,Married,1.0,0.0,1.0,3.0,1.0,6.0,6.0,14.2,7.21,209700.0,59.61,2.0,0.0
STU05619,34.0,Male,Widowed,1.0,0.0,1.0,5.0,4.0,3.0,2.0,16.26,13.85,59240.0,70.04,1.0,3.2966445816549106
STU05620,28.0,Male,Single,0.0,0.0,0.0,9.0,8.0,1.0,0.0,10.5,14.23,416928.0,60.77,2.0,1.0
STU05621,28.0,Female,Married,1.0,0.0,0.0,8.0,8.0,7.0,7.0,4.98,10.4,50000.0,100.0,3.0,1.0
STU05622,22.0,Female,Single,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15.57,6.6,243776.0,97.9,5.0,0.0
STU05623,34.0,Female,Married,1.0,0.0,,9.0,6.0,9.0,8.0,14.85,13.61,50000.0,47.86,4.0,0.0
STU05624,32.0,Female,Single,0.0,0.0,1.0,9.0,8.0,9.0,6.0,10.43,11.37,119435.0,49.15,3.0,0.0
STU05625,54.76165323749062,Male,Single,,1.0,1.0,2.0,2.0,6.0,3.0,6.68,11.13,50000.0,89.62,5.0,1.0
STU05626,4.1617769137364995,Female,Single,1.0,0.0,,,8.0,7.0,6.0,11.13,8.67,50000.0,53.4,0.0,0.0
STU05627,19.0,Female,Married,0.0,1.0,1.0,2.0,1.0,3.0,2.0,14.6,17.36,188642.0,69.24,0.0,1.0
STU05628,30.0,Female,Married,0.0,1.0,1.0,3.0,0.0,7.0,6.0,8.35,10.53,427316.0,100.0,1.0,1.0
STU05629,23.0,Male,Divorced,0.0,0.0,1.0,7.0,5.0,0.0,0.0,17.09,10.35,107199.0,100.0,4.0,1.0
STU05630,19.0,Male,Married,0.0,0.0,1.0,4.0,4.0,4.0,2.0,20.0,8.8,197925.0,100.0,3.0,0.0
STU05631,34.0,Female,Married,1.0,0.0,1.0,5.0,3.0,8.0,6.0,20.0,10.58,338095.0,81.3,2.0,0.0
STU05632,29.0,Male,Single,0.0,0.0,0.0,5.0,5.0,9.0,6.0,11.58,11.81,498739.0,84.6,2.0,1.0
STU05633,19.0,Female,Married,0.0,0.0,1.0,5.0,4.0,1.0,1.0,,16.87,,48.35,2.0,0.0
STU05634,23.0,Male,Married,2.7574009808301447,1.0,,4.0,2.0,7.0,7.0,6.85,11.6,50000.0,56.81,3.0,1.0
STU05635,26.0,Male,Single,1.0,0.0,1.0,4.0,1.0,9.0,7.0,3.36,10.64,1899082.2674794889,96.68,2.0,0.0
STU05636,26.0,Female,Single,1.0,0.0,1.0,9.0,6.0,7.0,6.0,5.76,13.42,76521.0,49.52,4.0,0.0
STU05637,28.0,Male,Divorced,0.0,1.0,1.0,0.0,0.0,2.0,1.0,20.0,9.43,199786.0,82.28,5.0,1.0
STU05638,21.0,Male,Married,,0.0,1.0,0.0,0.0,7.0,5.0,12.51,-10.378708492913427,577768.0,97.39,5.0,0.0
STU05639,26.0,Female,Married,0.0,0.0,1.0,0.0,0.0,9.0,7.0,9.7,12.03,298789.0,35.28,1.0,0.0
STU05640,20.0,Female,Single,0.0,1.0,1.0,4.0,4.0,5.0,2.0,10.27,9.61,83216.0,66.18,3.0,1.0
STU05641,21.0,Female,Married,1.0,0.0,1.0,5.0,3.0,5.0,4.0,3.68,6.26,258644.0,76.55,2.0,0.0
STU05642,31.0,Female,Married,0.0,0.0,1.0,7.0,4.0,8.0,6.0,12.23,8.04,109691.0,70.24,4.0,2.3951439116317994
STU05643,19.0,Female,Single,0.0,0.0,0.0,3.0,1.0,7.0,4.0,13.61,12.15,593879.0,53.89,0.0,0.0
STU05644,29.0,Male,Single,1.0,0.0,1.0,21.900603562283706,5.0,4.0,,9.06,7.64,179676.0,57.81,2.0,0.0
STU05645,19.0,Female,Married,0.0,1.0,1.0,4.0,-7.918825547174567,3.0,1.0,11.67,13.82,54341.0,43.77,1.0,2.6306170813531153
STU05646,17.0,Female,Widowed,0.0,0.0,1.0,0.0,0.0,4.0,3.0,13.83,9.74,2334997.3218588075,70.44,3.0,0.0
STU05647,34.0,Female,Single,1.0,0.0,0.0,4.0,4.0,3.0,3.0,8.01,3.63,190125.0,89.23,2.0,0.0
STU05648,19.0,Female,Single,1.0,0.0,0.0,8.0,6.0,9.0,7.0,13.35,14.92,152154.0,92.7,3.0,0.0
STU05649,17.0,Male,Married,0.0,0.0,1.0,5.0,2.0,7.0,5.0,38.814897831649894,18.2,121901.0,56.09,2.0,0.0
STU05650,21.0,Female,Single,0.0,0.0,1.0,,7.0,,0.0,12.94,16.08,427244.0,82.54,5.0,0.0
STU05651,27.0,Female,Divorced,1.0,0.0,1.0,5.0,2.0,8.0,6.0,17.8,5.96,61924.0,26.58,2.0,0.0
STU05652,18.0,Male,Single,1.0,0.0,1.0,3.0,0.0,,0.0,13.06,19.42,50000.0,73.67,0.0,0.0
STU05653,21.0,Female,Divorced,0.0,0.0,0.0,1.0,0.0,6.0,5.0,14.38,12.47,161540.0,72.13,1.0,1.0
STU05654,23.0,Female,Married,1.0,1.0,,1.0,0.0,6.0,6.0,10.73,16.89,305418.0,-67.1711994682409,4.0,1.0
STU05655,19.0,Female,Married,1.0,0.0,,4.0,1.0,6.0,4.0,17.52,13.48,51016.0,72.37,4.0,0.0
STU05656,33.0,Female,Single,,0.0,1.0,6.0,6.0,4.0,4.0,14.66,6.47,339930.0,100.0,3.0,0.0
STU05657,22.0,Male,Widowed,0.0,0.0,0.0,2.0,0.0,,6.0,9.29,12.75,67794.0,78.82,2.0,0.0
STU05658,30.0,Male,Divorced,1.0,0.0,1.0,7.0,5.0,8.0,5.0,15.95,10.9,239806.0,81.2,3.0,0.0
STU05659,23.0,Male,Married,1.0,0.0,1.0,6.0,4.0,9.0,9.0,12.49,15.47,693129.0,83.2,2.0,0.0
STU05660,34.0,Female,Single,1.0,0.0,1.0,9.0,9.0,6.0,5.0,11.29,37.40339229761262,270606.0,66.29,5.0,0.0
STU05661,26.0,Male,Married,1.0,0.0,1.0,2.0,2.0,7.0,4.0,12.71,12.38,676580.0,67.05,3.0,1.0
STU05662,,Male,Divorced,1.0,0.0,1.0,2.0,0.0,7.0,5.0,8.52,15.48,50000.0,60.15,0.0,0.0
STU05663,,Male,Single,,0.0,1.0,3.0,0.0,0.0,0.0,12.42,11.4,59459.0,97.23,3.0,0.0
STU05664,33.0,Male,Single,1.0,0.0,0.0,2.0,2.0,3.0,2.0,9.81,14.96,225188.0,90.49,3.0,0.0
STU05665,33.0,Male,Single,0.0,0.0,1.0,5.0,5.0,2.0,0.0,7.12,18.65,70111.0,51.1,1.0,0.0
STU05666,22.0,Male,Single,0.0,,1.0,2.0,0.0,4.0,3.0,11.21,18.43,365049.0,80.31,2.0,0.0
STU05667,29.0,Female,Married,1.0,1.0,0.0,5.0,-7.748928063373803,2.0,0.0,10.49,17.48,444336.0,91.3,2.0,1.0
STU05668,22.0,Female,Single,0.0,0.0,1.0,7.0,5.0,5.0,2.0,1.19,13.13,213984.0,38.35,0.0,0.0
STU05669,21.0,Female,Single,0.0,0.0,1.0,5.0,4.0,4.0,3.0,5.8,11.8,350415.0,69.57,3.0,0.0
STU05670,29.0,Male,Single,0.0,0.0,1.0,3.0,0.0,0.0,0.0,9.69,7.76,382628.0,89.87,,1.0
STU05671,21.0,Female,Married,0.0,0.0,0.0,9.0,6.0,3.0,2.0,16.54,11.04,565473.0,75.2,1.0,0.0
STU05672,23.0,Male,Single,1.0,0.0,1.0,0.0,0.0,,7.0,16.63,,2342257.1713739485,69.46,4.0,0.0
STU05673,33.0,Female,Single,-2.4469178153042357,0.0,1.0,3.0,0.0,2.0,0.0,18.61,7.82,108602.0,53.68,2.0,0.0
STU05674,27.0,Male,Married,1.0,0.0,0.0,1.0,0.0,4.0,1.0,10.14,11.65,50000.0,32.06,0.0,
STU05675,33.0,Female,Single,1.0,0.0,1.0,9.0,8.0,3.0,-8.41334353505493,8.69,13.78,395319.0,67.35,4.0,0.0
STU05676,28.0,Male,Single,1.0,0.0,0.0,8.0,7.0,8.0,7.0,8.49,10.47,394690.0,67.49,,1.0
STU05677,22.0,Male,Single,0.0,1.0,1.0,3.0,2.0,3.0,2.0,20.0,8.25,114797.0,49.43,0.0,1.0
STU05678,26.0,Male,Widowed,0.0,0.0,,3.0,3.0,3.0,1.0,12.6,11.79,640437.0,74.24,3.0,0.0
STU05679,28.0,Male,Divorced,1.0,0.0,1.0,4.0,4.0,0.0,0.0,8.59,15.63,153223.0,-50.579941033607525,5.0,0.0
STU05680,20.0,Male,Single,1.0,0.0,1.0,4.0,4.0,4.0,-11.967530648488063,30.22711586815152,12.65,196775.0,89.28,5.0,0.0
STU05681,24.0,Male,Married,0.0,0.0,1.0,3.0,0.0,6.0,-11.759050702506835,9.2,0.0,50000.0,66.01,0.0,0.0
STU05682,31.0,Male,Married,0.0,1.0,1.0,7.0,7.0,5.0,5.0,9.64,8.47,907690.0,82.15,1.0,1.0
STU05683,18.0,Male,Married,1.0,0.0,1.0,9.0,8.0,1.0,1.0,17.44,16.4,271349.0,76.48,1.0,0.0
STU05684,50.52830585500384,Female,Married,0.0,0.0,1.0,27.127201210001225,-11.218481048552391,7.0,7.0,7.06,12.13,50000.0,68.46,1.0,0.0
STU05685,18.0,Female,Married,1.0,0.0,1.0,,8.0,4.0,2.0,12.72,9.58,67385.0,94.15,4.0,0.0
STU05686,28.0,Male,Single,0.0,0.0,1.0,0.0,0.0,4.0,1.0,11.9,8.69,641294.0,53.68,2.0,0.0
STU05687,20.0,Male,Divorced,0.0,0.0,1.0,6.0,-9.008491516746291,1.0,0.0,11.64,13.36,506091.0,100.0,2.0,0.0
STU05688,28.0,Male,Single,0.0,0.0,1.0,5.0,4.0,0.0,0.0,10.09,6.06,50000.0,66.8,4.0,0.0
STU05689,32.0,Male,Married,0.0,0.0,1.0,8.0,8.0,7.0,6.0,10.01,7.88,108815.0,45.48,4.0,1.0
STU05690,20.0,Male,Single,0.0,0.0,1.0,5.0,5.0,1.0,0.0,9.18,9.04,898917.0,37.59,4.0,0.0
STU05691,28.0,Male,Single,1.0,0.0,1.0,3.0,0.0,0.0,0.0,7.56,14.64,566620.0,55.08,1.0,3.874471017676716
STU05692,17.0,Female,Married,1.0,0.0,1.0,7.0,4.0,2.0,2.0,8.7,16.51,406275.0,55.62,0.0,0.0
STU05693,32.0,Female,Single,1.0,1.0,1.0,2.0,1.0,7.0,6.0,8.34,5.01,74938.0,69.46,,1.0
STU05694,21.0,Male,Married,1.0,0.0,1.0,9.0,9.0,7.0,6.0,17.08,,119160.0,86.93,2.0,0.0
STU05695,20.0,Male,Single,0.0,0.0,1.0,1.0,1.0,3.0,2.0,8.16,6.33,143681.0,54.78,0.0,0.0
STU05696,26.0,Male,Divorced,0.0,0.0,,6.0,3.0,9.0,9.0,8.87,14.91,50000.0,89.5,,1.0
STU05697,25.0,Female,Single,0.0,0.0,1.0,2.0,1.0,6.0,3.0,12.03,9.28,393716.0,76.36,2.0,
STU05698,21.0,Female,Single,1.0,1.0,1.0,7.0,4.0,4.0,2.0,13.02,13.05,50000.0,80.65,3.0,1.0
STU05699,19.0,Female,Married,1.0,0.0,1.0,6.0,,5.0,4.0,18.75,14.54,50000.0,52.22,,0.0
STU05700,18.0,Male,Single,0.0,1.0,1.0,2.0,2.0,1.0,0.0,20.0,11.16,90466.0,55.58,1.0,1.0
STU05701,25.0,Male,Single,0.0,0.0,1.0,0.0,0.0,3.0,3.0,4.4,9.35,80441.0,63.07,1.0,0.0
STU05702,26.0,Male,Single,0.0,0.0,0.0,18.17488989416017,4.0,9.0,8.0,13.55,15.79,521069.0,100.0,1.0,0.0
STU05703,20.0,Male,Single,1.0,0.0,1.0,1.0,1.0,3.0,1.0,13.01,10.43,123818.0,83.43,0.0,0.0
STU05704,32.0,Male,Married,,1.0,1.0,7.0,4.0,1.0,0.0,0.34,15.37,443565.0,100.0,4.0,1.0
STU05705,32.0,Female,Single,1.0,0.0,0.0,0.0,0.0,7.0,4.0,12.63,9.98,,100.0,1.0,1.0
STU05706,18.0,Female,Divorced,1.0,0.0,1.0,9.0,6.0,6.0,3.0,10.69,8.51,98635.0,82.82,5.0,0.0
STU05707,34.0,Female,Married,0.0,0.0,1.0,3.0,1.0,8.0,5.0,17.82,,158984.0,51.39,1.0,1.0
STU05708,28.0,Female,Single,0.0,0.0,1.0,9.0,14.992985835760463,3.0,1.0,14.03,15.38,204329.0,79.89,3.0,1.0
STU05709,22.0,Male,Married,1.0,0.0,1.0,0.0,0.0,6.0,4.0,9.03,12.73,81916.0,100.0,1.0,0.0
STU05710,22.0,Male,Widowed,0.0,0.0,1.0,1.0,0.0,1.0,1.0,8.85,9.56,349560.0,49.92,1.0,0.0
STU05711,31.0,Male,Single,0.0,0.0,,4.0,1.0,1.0,1.0,11.53,6.31,55053.0,66.57,5.0,1.0
STU05712,33.0,Male,Single,1.0,0.0,1.0,4.0,3.0,5.0,2.0,13.24,9.64,388766.0,84.91,0.0,0.0
STU05713,24.0,Male,Married,1.0,1.0,1.0,8.0,8.0,0.0,0.0,10.82,7.13,50000.0,69.83,0.0,0.0
STU05714,20.0,Male,Married,1.0,1.0,1.0,9.0,9.0,6.0,6.0,10.72,13.98,330153.0,81.24,2.0,0.0
STU05715,,Female,Married,,0.0,1.0,2.0,2.0,1.0,0.0,2.61,17.17,118156.0,99.96,5.0,0.0
STU05716,26.0,Male,Married,0.0,,1.0,6.0,6.0,0.0,0.0,7.74,7.74,390705.0,84.81,3.0,0.0
STU05717,29.0,Male,Married,0.0,0.0,1.0,0.0,0.0,5.0,4.0,15.52,10.3,283137.0,94.19,4.0,1.0
STU05718,18.0,Male,Divorced,0.0,0.0,1.0,7.0,6.0,6.0,6.0,15.1,13.64,,75.07,5.0,1.0
STU05719,19.0,Male,Single,1.0,0.0,1.0,0.0,0.0,3.0,1.0,17.15,13.12,57112.0,47.31,1.0,0.0
STU05720,18.0,Male,Married,0.0,1.0,1.0,0.0,0.0,8.0,6.0,10.5,,420341.0,100.0,0.0,1.0
STU05721,32.0,Male,Single,1.0,0.0,1.0,7.0,5.0,9.0,6.0,11.2,15.98,50000.0,82.78,1.0,0.0
STU05722,18.0,Male,Single,0.0,1.0,1.0,9.0,8.0,9.0,8.0,6.92,8.11,212552.0,100.0,5.0,1.0
STU05723,22.0,Female,Married,0.0,0.0,1.0,9.0,9.0,9.0,7.0,12.06,17.32,250825.0,73.04,5.0,1.0
STU05724,18.0,Female,Single,,0.0,1.0,5.0,4.0,1.0,0.0,14.18,8.97,50000.0,97.98,4.0,0.0
STU05725,31.0,Female,Married,1.0,0.0,1.0,9.0,6.0,5.0,4.0,18.8,-5.049047216798877,,62.63,0.0,0.0
STU05726,27.0,Male,Married,0.0,1.0,1.0,8.0,7.0,9.0,8.0,13.92,16.96,527327.0,89.06,4.0,1.0
STU05727,26.0,Female,Single,1.0,1.0,1.0,6.0,5.0,2.0,0.0,8.31,5.43,,64.27,1.0,0.0
STU05728,22.0,Female,Single,0.0,0.0,1.0,7.0,4.0,2.0,2.0,12.07,16.67,194393.0,52.51,2.0,0.0
STU05729,28.0,Male,Married,,0.0,1.0,0.0,0.0,,3.0,12.76,5.75,153255.0,57.67,2.0,0.0
STU05730,19.0,Female,Widowed,0.0,0.0,1.0,8.0,8.0,8.0,8.0,15.24,7.5,558979.0,69.88,0.0,0.0
STU05731,17.0,Female,Single,0.0,0.0,1.0,4.0,4.0,3.0,3.0,12.65,9.55,426676.0,74.56,3.0,0.0
STU05732,29.0,Male,Single,0.0,2.73082871316302,1.0,9.0,9.0,8.0,5.0,12.39,16.03,204521.0,61.99,2.0,1.0
STU05733,30.0,Female,Single,0.0,0.0,1.0,1.0,0.0,23.020964428093173,3.0,8.86,14.24,924707.0,68.6,0.0,0.0
STU05734,33.0,Female,Single,1.0,0.0,1.0,1.0,0.0,27.094247602026165,2.0,13.7,15.12,190241.0,62.01,5.0,1.0
STU05735,34.0,Male,Married,0.0,0.0,1.0,9.0,8.0,9.0,7.0,13.64,10.47,78690.0,71.33,3.0,0.0
STU05736,29.0,Male,Married,0.0,0.0,1.0,1.0,0.0,3.0,0.0,13.01,,177021.0,88.22,0.0,0.0
STU05737,25.0,Male,Single,1.0,0.0,1.0,6.0,15.278580365830758,7.0,6.0,10.93,10.95,50000.0,85.07,1.0,0.0
STU05738,32.0,Male,Single,1.0,0.0,1.0,6.0,4.0,7.0,5.0,7.99,13.08,61578.0,70.86,0.0,0.0
STU05739,24.0,Male,Single,0.0,0.0,1.0,7.0,4.0,0.0,0.0,15.86,6.31,460068.0,91.25,2.0,0.0
